timestamp,country,occupation,num_workers
2017-06-01,Afghanistan,Writing and translation,153
2017-06-01,Albania,Clerical and data entry,170
2017-06-01,Albania,Creative and multimedia,590
2017-06-01,Albania,Software development and technology,778
2017-06-01,Albania,Writing and translation,192
2017-06-01,Algeria,Clerical and data entry,153
2017-06-01,Algeria,Creative and multimedia,963
2017-06-01,Algeria,Sales and marketing support,499
2017-06-01,Algeria,Software development and technology,323
2017-06-01,Algeria,Writing and translation,460
2017-06-01,Argentina,Clerical and data entry,170
2017-06-01,Argentina,Creative and multimedia,5187
2017-06-01,Argentina,Sales and marketing support,239
2017-06-01,Argentina,Software development and technology,1317
2017-06-01,Argentina,Writing and translation,1812
2017-06-01,Armenia,Creative and multimedia,816
2017-06-01,Armenia,Software development and technology,797
2017-06-01,Australia,Creative and multimedia,2430
2017-06-01,Australia,Professional services,132
2017-06-01,Australia,Sales and marketing support,1776
2017-06-01,Australia,Software development and technology,3028
2017-06-01,Australia,Writing and translation,1844
2017-06-01,Austria,Clerical and data entry,103
2017-06-01,Austria,Professional services,183
2017-06-01,Austria,Sales and marketing support,9
2017-06-01,Austria,Software development and technology,459
2017-06-01,Austria,Writing and translation,56
2017-06-01,Azerbaijan,Creative and multimedia,323
2017-06-01,Azerbaijan,Software development and technology,340
2017-06-01,Azerbaijan,Writing and translation,15
2017-06-01,Bahamas,Professional services,92
2017-06-01,Bahrain,Software development and technology,170
2017-06-01,Bangladesh,Clerical and data entry,21932
2017-06-01,Bangladesh,Creative and multimedia,73585
2017-06-01,Bangladesh,Professional services,7227
2017-06-01,Bangladesh,Sales and marketing support,121145
2017-06-01,Bangladesh,Software development and technology,63118
2017-06-01,Bangladesh,Writing and translation,8993
2017-06-01,Barbados,Creative and multimedia,68
2017-06-01,Barbados,Sales and marketing support,306
2017-06-01,Barbados,Software development and technology,68
2017-06-01,Belarus,Creative and multimedia,256
2017-06-01,Belarus,Software development and technology,165
2017-06-01,Belarus,Writing and translation,150
2017-06-01,Belgium,Creative and multimedia,170
2017-06-01,Belgium,Professional services,170
2017-06-01,Belgium,Software development and technology,510
2017-06-01,Belgium,Writing and translation,476
2017-06-01,Belize,Clerical and data entry,153
2017-06-01,Belize,Professional services,153
2017-06-01,Belize,Writing and translation,153
2017-06-01,Benin,Writing and translation,68
2017-06-01,Bhutan,Creative and multimedia,170
2017-06-01,Bosnia and Herzegovina,Creative and multimedia,1487
2017-06-01,Bosnia and Herzegovina,Writing and translation,170
2017-06-01,Brazil,Clerical and data entry,313
2017-06-01,Brazil,Creative and multimedia,2602
2017-06-01,Brazil,Professional services,92
2017-06-01,Brazil,Sales and marketing support,198
2017-06-01,Brazil,Software development and technology,2162
2017-06-01,Brazil,Writing and translation,3065
2017-06-01,British Virgin Islands,Software development and technology,170
2017-06-01,Bulgaria,Clerical and data entry,320
2017-06-01,Bulgaria,Creative and multimedia,3607
2017-06-01,Bulgaria,Professional services,666
2017-06-01,Bulgaria,Sales and marketing support,1344
2017-06-01,Bulgaria,Software development and technology,2420
2017-06-01,Bulgaria,Writing and translation,829
2017-06-01,Cambodia,Creative and multimedia,170
2017-06-01,Cambodia,Software development and technology,170
2017-06-01,Cameroon,Clerical and data entry,476
2017-06-01,Cameroon,Sales and marketing support,459
2017-06-01,Cameroon,Software development and technology,319
2017-06-01,Cameroon,Writing and translation,816
2017-06-01,Canada,Clerical and data entry,1946
2017-06-01,Canada,Creative and multimedia,8311
2017-06-01,Canada,Professional services,1211
2017-06-01,Canada,Sales and marketing support,1378
2017-06-01,Canada,Software development and technology,11019
2017-06-01,Canada,Writing and translation,7335
2017-06-01,Chile,Clerical and data entry,170
2017-06-01,Chile,Creative and multimedia,170
2017-06-01,Chile,Sales and marketing support,170
2017-06-01,Chile,Software development and technology,200
2017-06-01,Chile,Writing and translation,1013
2017-06-01,China,Creative and multimedia,1036
2017-06-01,China,Sales and marketing support,147
2017-06-01,China,Software development and technology,3024
2017-06-01,China,Writing and translation,2199
2017-06-01,Colombia,Creative and multimedia,521
2017-06-01,Colombia,Professional services,108
2017-06-01,Colombia,Writing and translation,663
2017-06-01,Congo,Writing and translation,153
2017-06-01,Costa Rica,Creative and multimedia,234
2017-06-01,Costa Rica,Professional services,153
2017-06-01,Costa Rica,Sales and marketing support,4739
2017-06-01,Costa Rica,Software development and technology,306
2017-06-01,Costa Rica,Writing and translation,153
2017-06-01,Croatia,Clerical and data entry,153
2017-06-01,Croatia,Creative and multimedia,1430
2017-06-01,Croatia,Sales and marketing support,612
2017-06-01,Croatia,Software development and technology,1139
2017-06-01,Croatia,Writing and translation,612
2017-06-01,Cyprus,Clerical and data entry,153
2017-06-01,Cyprus,Creative and multimedia,1270
2017-06-01,Cyprus,Software development and technology,534
2017-06-01,Cyprus,Writing and translation,323
2017-06-01,Czech Republic,Creative and multimedia,629
2017-06-01,Czech Republic,Software development and technology,833
2017-06-01,Denmark,Creative and multimedia,629
2017-06-01,Denmark,Professional services,170
2017-06-01,Denmark,Software development and technology,170
2017-06-01,Dominican Republic,Creative and multimedia,953
2017-06-01,Dominican Republic,Sales and marketing support,258
2017-06-01,Dominican Republic,Software development and technology,215
2017-06-01,Ecuador,Sales and marketing support,78
2017-06-01,Ecuador,Software development and technology,92
2017-06-01,Egypt,Clerical and data entry,1253
2017-06-01,Egypt,Creative and multimedia,4195
2017-06-01,Egypt,Professional services,741
2017-06-01,Egypt,Sales and marketing support,1619
2017-06-01,Egypt,Software development and technology,5629
2017-06-01,Egypt,Writing and translation,4181
2017-06-01,El Salvador,Clerical and data entry,170
2017-06-01,El Salvador,Sales and marketing support,92
2017-06-01,El Salvador,Writing and translation,170
2017-06-01,Estonia,Creative and multimedia,170
2017-06-01,Estonia,Professional services,153
2017-06-01,Estonia,Sales and marketing support,2448
2017-06-01,Estonia,Software development and technology,179
2017-06-01,Estonia,Writing and translation,150
2017-06-01,Finland,Software development and technology,340
2017-06-01,Finland,Writing and translation,1564
2017-06-01,France,Clerical and data entry,153
2017-06-01,France,Creative and multimedia,1975
2017-06-01,France,Professional services,245
2017-06-01,France,Sales and marketing support,1624
2017-06-01,France,Software development and technology,1429
2017-06-01,France,Writing and translation,3292
2017-06-01,Georgia,Clerical and data entry,306
2017-06-01,Georgia,Creative and multimedia,629
2017-06-01,Georgia,Software development and technology,479
2017-06-01,Georgia,Writing and translation,413
2017-06-01,Germany,Clerical and data entry,554
2017-06-01,Germany,Creative and multimedia,3908
2017-06-01,Germany,Professional services,752
2017-06-01,Germany,Sales and marketing support,5616
2017-06-01,Germany,Software development and technology,3621
2017-06-01,Germany,Writing and translation,3437
2017-06-01,Ghana,Clerical and data entry,170
2017-06-01,Ghana,Professional services,92
2017-06-01,Ghana,Sales and marketing support,92
2017-06-01,Ghana,Software development and technology,432
2017-06-01,Ghana,Writing and translation,323
2017-06-01,Gibraltar,Creative and multimedia,153
2017-06-01,Greece,Clerical and data entry,770
2017-06-01,Greece,Creative and multimedia,2931
2017-06-01,Greece,Sales and marketing support,1957
2017-06-01,Greece,Software development and technology,2444
2017-06-01,Greece,Writing and translation,1635
2017-06-01,Guatemala,Software development and technology,663
2017-06-01,Guatemala,Writing and translation,170
2017-06-01,Guinea,Sales and marketing support,153
2017-06-01,Guyana,Creative and multimedia,170
2017-06-01,Haiti,Software development and technology,170
2017-06-01,Hong Kong,Clerical and data entry,147
2017-06-01,Hong Kong,Creative and multimedia,619
2017-06-01,Hong Kong,Professional services,153
2017-06-01,Hong Kong,Sales and marketing support,153
2017-06-01,Hong Kong,Software development and technology,478
2017-06-01,Hong Kong,Writing and translation,1144
2017-06-01,Hungary,Creative and multimedia,1562
2017-06-01,Hungary,Software development and technology,986
2017-06-01,Hungary,Writing and translation,1173
2017-06-01,India,Clerical and data entry,25204
2017-06-01,India,Creative and multimedia,87787
2017-06-01,India,Professional services,11918
2017-06-01,India,Sales and marketing support,76065
2017-06-01,India,Software development and technology,246137
2017-06-01,India,Writing and translation,18975
2017-06-01,Indonesia,Clerical and data entry,789
2017-06-01,Indonesia,Creative and multimedia,3656
2017-06-01,Indonesia,Sales and marketing support,1898
2017-06-01,Indonesia,Software development and technology,2602
2017-06-01,Indonesia,Writing and translation,2041
2017-06-01,Ireland,Clerical and data entry,284
2017-06-01,Ireland,Creative and multimedia,5710
2017-06-01,Ireland,Professional services,384
2017-06-01,Ireland,Sales and marketing support,1093
2017-06-01,Ireland,Software development and technology,1919
2017-06-01,Ireland,Writing and translation,2802
2017-06-01,Isle of Man,Professional services,306
2017-06-01,Isle of Man,Sales and marketing support,150
2017-06-01,Isle of Man,Software development and technology,153
2017-06-01,Israel,Creative and multimedia,476
2017-06-01,Israel,Sales and marketing support,431
2017-06-01,Israel,Software development and technology,1291
2017-06-01,Israel,Writing and translation,419
2017-06-01,Italy,Clerical and data entry,545
2017-06-01,Italy,Creative and multimedia,5282
2017-06-01,Italy,Professional services,159
2017-06-01,Italy,Sales and marketing support,1657
2017-06-01,Italy,Software development and technology,1195
2017-06-01,Italy,Writing and translation,6694
2017-06-01,Jamaica,Clerical and data entry,724
2017-06-01,Jamaica,Creative and multimedia,306
2017-06-01,Jamaica,Professional services,153
2017-06-01,Jamaica,Sales and marketing support,855
2017-06-01,Jamaica,Software development and technology,395
2017-06-01,Jamaica,Writing and translation,2070
2017-06-01,Japan,Creative and multimedia,476
2017-06-01,Japan,Professional services,170
2017-06-01,Japan,Sales and marketing support,170
2017-06-01,Japan,Software development and technology,895
2017-06-01,Japan,Writing and translation,850
2017-06-01,Jersey,Sales and marketing support,608
2017-06-01,Jersey,Writing and translation,153
2017-06-01,Jordan,Writing and translation,257
2017-06-01,Kazakhstan,Software development and technology,10
2017-06-01,Kazakhstan,Writing and translation,153
2017-06-01,Kenya,Clerical and data entry,1567
2017-06-01,Kenya,Creative and multimedia,1754
2017-06-01,Kenya,Professional services,1389
2017-06-01,Kenya,Sales and marketing support,1071
2017-06-01,Kenya,Software development and technology,2557
2017-06-01,Kenya,Writing and translation,8039
2017-06-01,Kosovo,Writing and translation,10
2017-06-01,Kuwait,Clerical and data entry,145
2017-06-01,Kuwait,Professional services,170
2017-06-01,Kuwait,Writing and translation,156
2017-06-01,Laos,Software development and technology,170
2017-06-01,Latvia,Creative and multimedia,323
2017-06-01,Latvia,Software development and technology,170
2017-06-01,Lebanon,Clerical and data entry,83
2017-06-01,Lebanon,Creative and multimedia,1774
2017-06-01,Lebanon,Professional services,166
2017-06-01,Lebanon,Sales and marketing support,1222
2017-06-01,Lebanon,Software development and technology,1162
2017-06-01,Lebanon,Writing and translation,402
2017-06-01,Libya,Professional services,306
2017-06-01,Libya,Sales and marketing support,306
2017-06-01,Libya,Writing and translation,153
2017-06-01,Lithuania,Creative and multimedia,1411
2017-06-01,Lithuania,Sales and marketing support,170
2017-06-01,Lithuania,Software development and technology,160
2017-06-01,Luxembourg,Software development and technology,323
2017-06-01,Macedonia,Creative and multimedia,2787
2017-06-01,Macedonia,Professional services,153
2017-06-01,Macedonia,Sales and marketing support,5798
2017-06-01,Macedonia,Software development and technology,1575
2017-06-01,Macedonia,Writing and translation,493
2017-06-01,Madagascar,Clerical and data entry,92
2017-06-01,Madagascar,Software development and technology,170
2017-06-01,Madagascar,Writing and translation,170
2017-06-01,Malaysia,Clerical and data entry,550
2017-06-01,Malaysia,Creative and multimedia,2016
2017-06-01,Malaysia,Sales and marketing support,329
2017-06-01,Malaysia,Software development and technology,1138
2017-06-01,Malaysia,Writing and translation,4618
2017-06-01,Maldives,Professional services,141
2017-06-01,Malta,Creative and multimedia,323
2017-06-01,Malta,Sales and marketing support,153
2017-06-01,Malta,Software development and technology,153
2017-06-01,Malta,Writing and translation,170
2017-06-01,Mauritius,Sales and marketing support,306
2017-06-01,Mauritius,Software development and technology,340
2017-06-01,Mauritius,Writing and translation,306
2017-06-01,Mexico,Clerical and data entry,340
2017-06-01,Mexico,Creative and multimedia,1630
2017-06-01,Mexico,Professional services,92
2017-06-01,Mexico,Sales and marketing support,301
2017-06-01,Mexico,Software development and technology,2042
2017-06-01,Mexico,Writing and translation,2129
2017-06-01,Moldova,Clerical and data entry,306
2017-06-01,Moldova,Creative and multimedia,937
2017-06-01,Moldova,Professional services,306
2017-06-01,Moldova,Sales and marketing support,459
2017-06-01,Moldova,Software development and technology,1158
2017-06-01,Moldova,Writing and translation,170
2017-06-01,Mongolia,Creative and multimedia,153
2017-06-01,Mongolia,Software development and technology,170
2017-06-01,Montenegro,Sales and marketing support,170
2017-06-01,Montenegro,Software development and technology,340
2017-06-01,Morocco,Clerical and data entry,170
2017-06-01,Morocco,Creative and multimedia,967
2017-06-01,Morocco,Sales and marketing support,1628
2017-06-01,Morocco,Software development and technology,1389
2017-06-01,Morocco,Writing and translation,1009
2017-06-01,Mozambique,Software development and technology,170
2017-06-01,Nepal,Creative and multimedia,306
2017-06-01,Nepal,Professional services,177
2017-06-01,Nepal,Sales and marketing support,1157
2017-06-01,Nepal,Software development and technology,2040
2017-06-01,Nepal,Writing and translation,138
2017-06-01,Netherlands,Clerical and data entry,153
2017-06-01,Netherlands,Creative and multimedia,2395
2017-06-01,Netherlands,Professional services,153
2017-06-01,Netherlands,Sales and marketing support,990
2017-06-01,Netherlands,Software development and technology,1924
2017-06-01,Netherlands,Writing and translation,1278
2017-06-01,New Zealand,Clerical and data entry,306
2017-06-01,New Zealand,Creative and multimedia,1462
2017-06-01,New Zealand,Professional services,935
2017-06-01,New Zealand,Sales and marketing support,153
2017-06-01,New Zealand,Software development and technology,306
2017-06-01,New Zealand,Writing and translation,1385
2017-06-01,Nicaragua,Writing and translation,39
2017-06-01,Nigeria,Clerical and data entry,1934
2017-06-01,Nigeria,Creative and multimedia,3528
2017-06-01,Nigeria,Professional services,1203
2017-06-01,Nigeria,Sales and marketing support,2197
2017-06-01,Nigeria,Software development and technology,1147
2017-06-01,Nigeria,Writing and translation,5653
2017-06-01,Norway,Creative and multimedia,646
2017-06-01,Norway,Professional services,306
2017-06-01,Norway,Sales and marketing support,918
2017-06-01,Norway,Software development and technology,148
2017-06-01,Norway,Writing and translation,306
2017-06-01,Oman,Creative and multimedia,170
2017-06-01,Oman,Software development and technology,85
2017-06-01,Pakistan,Clerical and data entry,10277
2017-06-01,Pakistan,Creative and multimedia,53148
2017-06-01,Pakistan,Professional services,6863
2017-06-01,Pakistan,Sales and marketing support,19238
2017-06-01,Pakistan,Software development and technology,59311
2017-06-01,Pakistan,Writing and translation,13668
2017-06-01,Palestine,Clerical and data entry,138
2017-06-01,Palestine,Creative and multimedia,306
2017-06-01,Palestine,Software development and technology,765
2017-06-01,Palestine,Writing and translation,104
2017-06-01,Panama,Sales and marketing support,3
2017-06-01,Panama,Writing and translation,153
2017-06-01,Paraguay,Writing and translation,153
2017-06-01,Peru,Creative and multimedia,376
2017-06-01,Peru,Software development and technology,340
2017-06-01,Peru,Writing and translation,476
2017-06-01,Philippines,Clerical and data entry,34580
2017-06-01,Philippines,Creative and multimedia,54845
2017-06-01,Philippines,Professional services,4730
2017-06-01,Philippines,Sales and marketing support,7820
2017-06-01,Philippines,Software development and technology,20770
2017-06-01,Philippines,Writing and translation,9505
2017-06-01,Poland,Clerical and data entry,517
2017-06-01,Poland,Creative and multimedia,2095
2017-06-01,Poland,Professional services,264
2017-06-01,Poland,Software development and technology,2262
2017-06-01,Poland,Writing and translation,793
2017-06-01,Portugal,Clerical and data entry,770
2017-06-01,Portugal,Creative and multimedia,798
2017-06-01,Portugal,Professional services,782
2017-06-01,Portugal,Sales and marketing support,765
2017-06-01,Portugal,Software development and technology,1304
2017-06-01,Portugal,Writing and translation,2372
2017-06-01,Puerto Rico,Creative and multimedia,60
2017-06-01,Qatar,Creative and multimedia,6
2017-06-01,Qatar,Software development and technology,323
2017-06-01,Reunion,Professional services,153
2017-06-01,Romania,Clerical and data entry,153
2017-06-01,Romania,Creative and multimedia,9995
2017-06-01,Romania,Professional services,306
2017-06-01,Romania,Sales and marketing support,420
2017-06-01,Romania,Software development and technology,5984
2017-06-01,Romania,Writing and translation,2576
2017-06-01,Russia,Creative and multimedia,4929
2017-06-01,Russia,Professional services,153
2017-06-01,Russia,Sales and marketing support,587
2017-06-01,Russia,Software development and technology,8793
2017-06-01,Russia,Writing and translation,2970
2017-06-01,Saudi Arabia,Clerical and data entry,756
2017-06-01,Saudi Arabia,Creative and multimedia,153
2017-06-01,Saudi Arabia,Software development and technology,234
2017-06-01,Saudi Arabia,Writing and translation,320
2017-06-01,Serbia,Clerical and data entry,986
2017-06-01,Serbia,Creative and multimedia,6753
2017-06-01,Serbia,Sales and marketing support,153
2017-06-01,Serbia,Software development and technology,4565
2017-06-01,Serbia,Writing and translation,2542
2017-06-01,Singapore,Clerical and data entry,170
2017-06-01,Singapore,Creative and multimedia,481
2017-06-01,Singapore,Sales and marketing support,501
2017-06-01,Singapore,Software development and technology,1319
2017-06-01,Singapore,Writing and translation,276
2017-06-01,Slovakia,Creative and multimedia,669
2017-06-01,Slovakia,Software development and technology,340
2017-06-01,Slovakia,Writing and translation,200
2017-06-01,Slovenia,Creative and multimedia,738
2017-06-01,Slovenia,Sales and marketing support,71
2017-06-01,Slovenia,Software development and technology,170
2017-06-01,Slovenia,Writing and translation,67
2017-06-01,South Africa,Clerical and data entry,1767
2017-06-01,South Africa,Creative and multimedia,1406
2017-06-01,South Africa,Professional services,647
2017-06-01,South Africa,Sales and marketing support,876
2017-06-01,South Africa,Software development and technology,1322
2017-06-01,South Africa,Writing and translation,3153
2017-06-01,South Korea,Creative and multimedia,493
2017-06-01,South Korea,Writing and translation,340
2017-06-01,Spain,Clerical and data entry,781
2017-06-01,Spain,Creative and multimedia,2715
2017-06-01,Spain,Professional services,810
2017-06-01,Spain,Sales and marketing support,2751
2017-06-01,Spain,Software development and technology,2177
2017-06-01,Spain,Writing and translation,6194
2017-06-01,Sri Lanka,Clerical and data entry,2347
2017-06-01,Sri Lanka,Creative and multimedia,6749
2017-06-01,Sri Lanka,Professional services,591
2017-06-01,Sri Lanka,Sales and marketing support,1772
2017-06-01,Sri Lanka,Software development and technology,2910
2017-06-01,Sri Lanka,Writing and translation,312
2017-06-01,Sweden,Creative and multimedia,3180
2017-06-01,Sweden,Sales and marketing support,329
2017-06-01,Sweden,Software development and technology,1697
2017-06-01,Sweden,Writing and translation,361
2017-06-01,Switzerland,Clerical and data entry,245
2017-06-01,Switzerland,Professional services,612
2017-06-01,Switzerland,Software development and technology,695
2017-06-01,Switzerland,Writing and translation,226
2017-06-01,Taiwan,Creative and multimedia,170
2017-06-01,Taiwan,Sales and marketing support,202
2017-06-01,Taiwan,Software development and technology,124
2017-06-01,Taiwan,Writing and translation,153
2017-06-01,Thailand,Clerical and data entry,437
2017-06-01,Thailand,Creative and multimedia,323
2017-06-01,Thailand,Professional services,173
2017-06-01,Thailand,Sales and marketing support,1089
2017-06-01,Thailand,Software development and technology,153
2017-06-01,Thailand,Writing and translation,1275
2017-06-01,Trinidad and Tobago,Clerical and data entry,22
2017-06-01,Trinidad and Tobago,Sales and marketing support,75
2017-06-01,Trinidad and Tobago,Software development and technology,170
2017-06-01,Trinidad and Tobago,Writing and translation,307
2017-06-01,Tunisia,Clerical and data entry,103
2017-06-01,Tunisia,Creative and multimedia,1271
2017-06-01,Tunisia,Sales and marketing support,153
2017-06-01,Tunisia,Software development and technology,935
2017-06-01,Tunisia,Writing and translation,306
2017-06-01,Turkey,Clerical and data entry,170
2017-06-01,Turkey,Creative and multimedia,1918
2017-06-01,Turkey,Sales and marketing support,765
2017-06-01,Turkey,Software development and technology,1662
2017-06-01,Turkey,Writing and translation,1412
2017-06-01,Uganda,Sales and marketing support,153
2017-06-01,Ukraine,Clerical and data entry,1047
2017-06-01,Ukraine,Creative and multimedia,9426
2017-06-01,Ukraine,Sales and marketing support,317
2017-06-01,Ukraine,Software development and technology,15848
2017-06-01,Ukraine,Writing and translation,2786
2017-06-01,United Arab Emirates,Clerical and data entry,6
2017-06-01,United Arab Emirates,Creative and multimedia,2542
2017-06-01,United Arab Emirates,Professional services,452
2017-06-01,United Arab Emirates,Sales and marketing support,1290
2017-06-01,United Arab Emirates,Software development and technology,2489
2017-06-01,United Arab Emirates,Writing and translation,839
2017-06-01,United Kingdom,Clerical and data entry,11571.5
2017-06-01,United Kingdom,Creative and multimedia,37867.5
2017-06-01,United Kingdom,Professional services,22494
2017-06-01,United Kingdom,Sales and marketing support,38398.5
2017-06-01,United Kingdom,Software development and technology,29383.5
2017-06-01,United Kingdom,Writing and translation,30637
2017-06-01,United States,Clerical and data entry,17491
2017-06-01,United States,Creative and multimedia,61215
2017-06-01,United States,Professional services,10312
2017-06-01,United States,Sales and marketing support,24265
2017-06-01,United States,Software development and technology,60793
2017-06-01,United States,Writing and translation,68221
2017-06-01,Uruguay,Creative and multimedia,1943
2017-06-01,Uruguay,Software development and technology,448
2017-06-01,Uruguay,Writing and translation,262
2017-06-01,Uzbekistan,Creative and multimedia,1
2017-06-01,Uzbekistan,Software development and technology,170
2017-06-01,Venezuela,Clerical and data entry,181
2017-06-01,Venezuela,Creative and multimedia,3689
2017-06-01,Venezuela,Sales and marketing support,459
2017-06-01,Venezuela,Software development and technology,2800
2017-06-01,Venezuela,Writing and translation,3189
2017-06-01,Vietnam,Clerical and data entry,170
2017-06-01,Vietnam,Creative and multimedia,4369
2017-06-01,Vietnam,Sales and marketing support,1148
2017-06-01,Vietnam,Software development and technology,3065
2017-06-01,Vietnam,Writing and translation,443
2017-06-01,Yemen,Writing and translation,49
2017-06-01,Zimbabwe,Creative and multimedia,153
2017-06-01,Zimbabwe,Software development and technology,141
2017-06-01,Zimbabwe,Writing and translation,153
2017-07-01,Afghanistan,Writing and translation,365
2017-07-01,Albania,Clerical and data entry,347
2017-07-01,Albania,Creative and multimedia,1391
2017-07-01,Albania,Software development and technology,1411
2017-07-01,Albania,Writing and translation,365
2017-07-01,Algeria,Clerical and data entry,365
2017-07-01,Algeria,Creative and multimedia,2521
2017-07-01,Algeria,Sales and marketing support,1322
2017-07-01,Algeria,Software development and technology,712
2017-07-01,Algeria,Writing and translation,1495
2017-07-01,Argentina,Clerical and data entry,347
2017-07-01,Argentina,Creative and multimedia,9994
2017-07-01,Argentina,Sales and marketing support,352
2017-07-01,Argentina,Software development and technology,2708
2017-07-01,Argentina,Writing and translation,4718
2017-07-01,Armenia,Creative and multimedia,1315
2017-07-01,Armenia,Software development and technology,1390
2017-07-01,Australia,Creative and multimedia,6040
2017-07-01,Australia,Professional services,23
2017-07-01,Australia,Sales and marketing support,4393
2017-07-01,Australia,Software development and technology,5714
2017-07-01,Australia,Writing and translation,3680
2017-07-01,Austria,Clerical and data entry,181
2017-07-01,Austria,Professional services,365
2017-07-01,Austria,Software development and technology,1086
2017-07-01,Austria,Writing and translation,130
2017-07-01,Azerbaijan,Creative and multimedia,712
2017-07-01,Azerbaijan,Software development and technology,694
2017-07-01,Bahrain,Software development and technology,347
2017-07-01,Bangladesh,Clerical and data entry,51272
2017-07-01,Bangladesh,Creative and multimedia,171745
2017-07-01,Bangladesh,Professional services,17712
2017-07-01,Bangladesh,Sales and marketing support,279649
2017-07-01,Bangladesh,Software development and technology,150248
2017-07-01,Bangladesh,Writing and translation,19415
2017-07-01,Barbados,Creative and multimedia,400
2017-07-01,Barbados,Sales and marketing support,730
2017-07-01,Barbados,Software development and technology,365
2017-07-01,Belarus,Creative and multimedia,623
2017-07-01,Belarus,Software development and technology,365
2017-07-01,Belarus,Writing and translation,61
2017-07-01,Belgium,Creative and multimedia,347
2017-07-01,Belgium,Professional services,347
2017-07-01,Belgium,Software development and technology,1161
2017-07-01,Belgium,Writing and translation,1062
2017-07-01,Belize,Clerical and data entry,365
2017-07-01,Belize,Professional services,338
2017-07-01,Belize,Writing and translation,365
2017-07-01,Benin,Writing and translation,349
2017-07-01,Bhutan,Creative and multimedia,347
2017-07-01,Bosnia and Herzegovina,Creative and multimedia,3487
2017-07-01,Bosnia and Herzegovina,Software development and technology,170
2017-07-01,Bosnia and Herzegovina,Writing and translation,347
2017-07-01,Brazil,Clerical and data entry,387
2017-07-01,Brazil,Creative and multimedia,5668
2017-07-01,Brazil,Sales and marketing support,696
2017-07-01,Brazil,Software development and technology,4575
2017-07-01,Brazil,Writing and translation,6123
2017-07-01,British Virgin Islands,Software development and technology,347
2017-07-01,Bulgaria,Clerical and data entry,564
2017-07-01,Bulgaria,Creative and multimedia,8339
2017-07-01,Bulgaria,Professional services,1146
2017-07-01,Bulgaria,Sales and marketing support,3165
2017-07-01,Bulgaria,Software development and technology,4783
2017-07-01,Bulgaria,Writing and translation,1839
2017-07-01,Cambodia,Creative and multimedia,347
2017-07-01,Cambodia,Software development and technology,347
2017-07-01,Cameroon,Clerical and data entry,798
2017-07-01,Cameroon,Sales and marketing support,1095
2017-07-01,Cameroon,Software development and technology,712
2017-07-01,Cameroon,Writing and translation,2741
2017-07-01,Canada,Clerical and data entry,3901
2017-07-01,Canada,Creative and multimedia,16715
2017-07-01,Canada,Professional services,1859
2017-07-01,Canada,Sales and marketing support,3597
2017-07-01,Canada,Software development and technology,22965
2017-07-01,Canada,Writing and translation,14872
2017-07-01,Chile,Clerical and data entry,347
2017-07-01,Chile,Creative and multimedia,347
2017-07-01,Chile,Sales and marketing support,347
2017-07-01,Chile,Software development and technology,347
2017-07-01,Chile,Writing and translation,1771
2017-07-01,China,Creative and multimedia,2431
2017-07-01,China,Sales and marketing support,50
2017-07-01,China,Software development and technology,5846
2017-07-01,China,Writing and translation,4573
2017-07-01,Colombia,Creative and multimedia,1245
2017-07-01,Colombia,Professional services,5
2017-07-01,Colombia,Software development and technology,185
2017-07-01,Colombia,Writing and translation,1338
2017-07-01,Congo,Writing and translation,365
2017-07-01,Costa Rica,Creative and multimedia,1322
2017-07-01,Costa Rica,Professional services,137
2017-07-01,Costa Rica,Sales and marketing support,11402
2017-07-01,Costa Rica,Software development and technology,730
2017-07-01,Costa Rica,Writing and translation,98
2017-07-01,Croatia,Clerical and data entry,365
2017-07-01,Croatia,Creative and multimedia,3231
2017-07-01,Croatia,Sales and marketing support,1240
2017-07-01,Croatia,Software development and technology,2240
2017-07-01,Croatia,Writing and translation,1484
2017-07-01,Cyprus,Clerical and data entry,365
2017-07-01,Cyprus,Creative and multimedia,2240
2017-07-01,Cyprus,Software development and technology,1384
2017-07-01,Cyprus,Writing and translation,513
2017-07-01,Czech Republic,Creative and multimedia,1176
2017-07-01,Czech Republic,Sales and marketing support,603
2017-07-01,Czech Republic,Software development and technology,1510
2017-07-01,Denmark,Creative and multimedia,1442
2017-07-01,Denmark,Professional services,347
2017-07-01,Denmark,Software development and technology,371
2017-07-01,Denmark,Writing and translation,94
2017-07-01,Dominican Republic,Creative and multimedia,5752
2017-07-01,Dominican Republic,Sales and marketing support,332
2017-07-01,Dominican Republic,Software development and technology,707
2017-07-01,Dominican Republic,Writing and translation,132
2017-07-01,Egypt,Clerical and data entry,3146
2017-07-01,Egypt,Creative and multimedia,9672
2017-07-01,Egypt,Professional services,1798
2017-07-01,Egypt,Sales and marketing support,4317
2017-07-01,Egypt,Software development and technology,11412
2017-07-01,Egypt,Writing and translation,10141
2017-07-01,El Salvador,Clerical and data entry,347
2017-07-01,El Salvador,Creative and multimedia,134
2017-07-01,El Salvador,Writing and translation,347
2017-07-01,Estonia,Creative and multimedia,347
2017-07-01,Estonia,Professional services,353
2017-07-01,Estonia,Sales and marketing support,5821
2017-07-01,Estonia,Software development and technology,347
2017-07-01,Estonia,Writing and translation,217
2017-07-01,Finland,Creative and multimedia,55
2017-07-01,Finland,Software development and technology,694
2017-07-01,Finland,Writing and translation,3282
2017-07-01,France,Clerical and data entry,400
2017-07-01,France,Creative and multimedia,4021
2017-07-01,France,Professional services,365
